Timestamp,SrcIP,DstIP,Proto,PPS,AI_Prob_Normal,AI_Prob_Attack,Verdict,Action,Reason
2026-01-22 19:19:54,10.0.0.5,10.0.0.6,17,93,0.95,0.05,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 19:19:55,10.0.0.5,10.0.0.6,17,102,0.95,0.05,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 19:19:56,10.0.0.5,10.0.0.6,17,92,0.95,0.05,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 19:19:57,10.0.0.5,10.0.0.6,17,103,0.95,0.05,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 19:19:58,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:19:59,10.0.0.5,10.0.0.6,17,95,0.95,0.05,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 19:20:00,10.0.0.5,10.0.0.6,17,101,0.95,0.05,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 19:20:01,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:20:02,10.0.0.5,10.0.0.6,17,95,0.95,0.05,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 19:20:03,10.0.0.5,10.0.0.6,17,100,0.90,0.10,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 19:20:04,10.0.0.5,10.0.0.6,17,96,0.90,0.10,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:20:05,10.0.0.5,10.0.0.6,17,91,0.90,0.10,WARNING,ALERT,Elevated Traffic (91 pps)
2026-01-22 19:20:06,10.0.0.5,10.0.0.6,17,105,0.90,0.10,WARNING,ALERT,Elevated Traffic (104 pps)
2026-01-22 19:20:07,10.0.0.5,10.0.0.6,17,98,0.90,0.10,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:20:08,10.0.0.5,10.0.0.6,17,95,0.90,0.10,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 19:20:09,10.0.0.5,10.0.0.6,17,101,0.85,0.15,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 19:20:10,10.0.0.5,10.0.0.6,17,97,0.80,0.20,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:20:11,10.0.0.5,10.0.0.6,17,94,0.80,0.20,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 19:20:12,10.0.0.5,10.0.0.6,17,103,0.80,0.20,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 19:20:13,10.0.0.5,10.0.0.6,17,97,0.80,0.20,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:20:14,10.0.0.5,10.0.0.6,17,94,0.80,0.20,WARNING,ALERT,Elevated Traffic (93 pps)
2026-01-22 19:20:15,10.0.0.5,10.0.0.6,17,101,0.80,0.20,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 19:20:19,10.0.0.5,10.0.0.6,17,94,0.80,0.20,WARNING,ALERT,Elevated Traffic (93 pps)
2026-01-22 19:20:20,10.0.0.5,10.0.0.6,17,99,0.80,0.20,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 19:20:21,10.0.0.5,10.0.0.6,17,97,0.80,0.20,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:20:22,10.0.0.5,10.0.0.6,17,93,0.80,0.20,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 19:20:23,10.0.0.5,10.0.0.6,17,103,0.80,0.20,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 19:20:24,10.0.0.5,10.0.0.6,17,97,0.75,0.25,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:20:25,10.0.0.5,10.0.0.6,17,94,0.75,0.25,WARNING,ALERT,Elevated Traffic (93 pps)
2026-01-22 19:20:26,10.0.0.5,10.0.0.6,17,102,0.75,0.25,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 19:36:05,10.0.0.5,10.0.0.6,17,98,0.90,0.10,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:06,10.0.0.5,10.0.0.6,17,98,1.00,0.00,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:07,10.0.0.5,10.0.0.6,17,96,1.00,0.00,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:08,10.0.0.5,10.0.0.6,17,97,1.00,0.00,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:09,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:10,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:11,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:12,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:13,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:14,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:15,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:16,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:17,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:18,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:19,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:20,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:21,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:22,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:23,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:24,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:36:25,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:26,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:27,10.0.0.5,10.0.0.6,17,97,0.90,0.10,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:28,10.0.0.5,10.0.0.6,17,97,0.90,0.10,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:29,10.0.0.5,10.0.0.6,17,98,0.90,0.10,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:30,10.0.0.5,10.0.0.6,17,98,0.90,0.10,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:31,10.0.0.5,10.0.0.6,17,98,0.90,0.10,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:32,10.0.0.5,10.0.0.6,17,97,0.90,0.10,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:36:36,10.0.0.5,10.0.0.6,17,98,0.85,0.15,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:37,10.0.0.5,10.0.0.6,17,98,0.85,0.15,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:36:38,10.0.0.5,10.0.0.6,17,92,0.85,0.15,WARNING,ALERT,Elevated Traffic (91 pps)
2026-01-22 19:36:51,10.0.0.1,10.0.0.2,17,490537,0.15,0.85,ATTACK,BLOCKED,AI Detected (UDP Volumetric Flood)
2026-01-22 19:37:31,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:32,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:33,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:34,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:35,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:36,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:37,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:38,10.0.0.5,10.0.0.6,17,96,0.70,0.30,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 19:37:39,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 19:37:42,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:43,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:44,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:45,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:46,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:47,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:48,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:49,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:50,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:51,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 19:37:52,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:53,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 19:37:54,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:55,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:56,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:57,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:37:58,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:37:59,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:00,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:01,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:38:02,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:03,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:38:04,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:05,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:38:06,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:38:07,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:08,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:09,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 19:38:10,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:11,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 19:38:12,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 19:38:13,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:02:54,10.0.0.1,10.0.0.2,17,904931,0.10,0.90,ATTACK,BLOCKED,AI Detected (UDP Volumetric Flood)
2026-01-22 20:03:34,10.0.0.3,10.0.0.4,17,873,0.45,0.55,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:03:35,10.0.0.3,10.0.0.4,17,185,0.80,0.20,WARNING,ALERT,Elevated Traffic (184 pps)
2026-01-22 20:03:35,10.0.0.3,10.0.0.4,17,184,0.80,0.20,WARNING,ALERT,Elevated Traffic (184 pps)
2026-01-22 20:03:35,10.0.0.3,10.0.0.4,17,184,0.80,0.20,WARNING,ALERT,Elevated Traffic (183 pps)
2026-01-22 20:03:35,10.0.0.3,10.0.0.4,17,183,0.80,0.20,WARNING,ALERT,Elevated Traffic (182 pps)
2026-01-22 20:03:35,10.0.0.3,10.0.0.4,17,182,0.80,0.20,WARNING,ALERT,Elevated Traffic (182 pps)
2026-01-22 20:04:08,10.0.0.7,10.0.0.8,17,6743,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:04:52,10.0.0.3,10.0.0.10,6,962020,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:04:53,10.0.0.3,10.0.0.10,6,84062,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:02,10.0.0.3,10.0.0.10,6,967450,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:02,10.0.0.3,10.0.0.10,6,1005570,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:02,10.0.0.3,10.0.0.10,6,1040720,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,972880,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,1011150,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,1046170,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,9110,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,8950,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,9010,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,8400,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,9170,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,9430,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,9680,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,9590,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,6990,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:05,10.0.0.3,10.0.0.10,6,110,0.60,0.40,WARNING,ALERT,Elevated Traffic (110 pps)
2026-01-22 20:05:25,10.0.0.3,10.0.0.10,6,386522,0.45,0.55,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:25,10.0.0.3,10.0.0.10,6,999020,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:27,10.0.0.3,10.0.0.10,6,77292,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:27,10.0.0.3,10.0.0.10,6,10111,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:27,10.0.0.3,10.0.0.10,6,9096,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:27,10.0.0.3,10.0.0.10,6,6709,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:27,10.0.0.3,10.0.0.10,6,6367,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,3075,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,19010,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,19210,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,19180,0.40,0.60,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,13990,0.35,0.65,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,11370,0.30,0.70,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,11680,0.45,0.55,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,10480,0.50,0.50,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:28,10.0.0.3,10.0.0.10,6,540,0.55,0.45,ATTACK,BLOCKED,Volumetric Flood > 500pps
2026-01-22 20:05:44,10.0.0.5,10.0.0.6,17,102,0.90,0.10,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:05:45,10.0.0.5,10.0.0.6,17,99,1.00,0.00,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:05:46,10.0.0.5,10.0.0.6,17,92,1.00,0.00,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 20:05:47,10.0.0.5,10.0.0.6,17,104,1.00,0.00,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:05:48,10.0.0.5,10.0.0.6,17,102,0.95,0.05,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:05:49,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 20:05:50,10.0.0.5,10.0.0.6,17,106,0.90,0.10,WARNING,ALERT,Elevated Traffic (105 pps)
2026-01-22 20:05:51,10.0.0.5,10.0.0.6,17,100,0.95,0.05,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:05:52,10.0.0.5,10.0.0.6,17,94,0.95,0.05,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:05:53,10.0.0.5,10.0.0.6,17,102,0.95,0.05,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 20:05:54,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:05:55,10.0.0.5,10.0.0.6,17,96,0.95,0.05,WARNING,ALERT,Elevated Traffic (96 pps)
2026-01-22 20:05:56,10.0.0.5,10.0.0.6,17,105,0.95,0.05,WARNING,ALERT,Elevated Traffic (104 pps)
2026-01-22 20:05:57,10.0.0.5,10.0.0.6,17,98,0.95,0.05,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:05:58,10.0.0.5,10.0.0.6,17,97,0.95,0.05,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:06:01,10.0.0.5,10.0.0.6,17,99,0.95,0.05,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:06:02,10.0.0.5,10.0.0.6,17,95,0.95,0.05,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:03,10.0.0.5,10.0.0.6,17,103,0.95,0.05,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:06:04,10.0.0.5,10.0.0.6,17,95,0.95,0.05,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:05,10.0.0.5,10.0.0.6,17,102,0.95,0.05,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:06:06,10.0.0.5,10.0.0.6,17,100,0.90,0.10,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:06:07,10.0.0.5,10.0.0.6,17,93,0.90,0.10,WARNING,ALERT,Elevated Traffic (92 pps)
2026-01-22 20:06:08,10.0.0.5,10.0.0.6,17,104,0.90,0.10,WARNING,ALERT,Elevated Traffic (104 pps)
2026-01-22 20:06:09,10.0.0.5,10.0.0.6,17,99,0.90,0.10,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:06:10,10.0.0.5,10.0.0.6,17,95,0.90,0.10,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:11,10.0.0.5,10.0.0.6,17,102,0.90,0.10,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:06:12,10.0.0.5,10.0.0.6,17,99,0.90,0.10,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:06:13,10.0.0.5,10.0.0.6,17,94,0.85,0.15,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:14,10.0.0.5,10.0.0.6,17,102,0.80,0.20,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:06:15,10.0.0.5,10.0.0.6,17,95,0.80,0.20,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 20:06:16,10.0.0.5,10.0.0.6,17,100,0.80,0.20,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 20:06:17,10.0.0.5,10.0.0.6,17,101,0.80,0.20,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 20:06:18,10.0.0.5,10.0.0.6,17,95,0.80,0.20,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:19,10.0.0.5,10.0.0.6,17,100,0.80,0.20,WARNING,ALERT,Elevated Traffic (100 pps)
2026-01-22 20:06:20,10.0.0.5,10.0.0.6,17,101,0.80,0.20,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:06:22,10.0.0.5,10.0.0.6,17,94,0.80,0.20,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:22,10.0.0.5,10.0.0.6,17,107,0.75,0.25,WARNING,ALERT,Elevated Traffic (106 pps)
2026-01-22 20:06:23,10.0.0.5,10.0.0.6,17,99,0.80,0.20,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:06:24,10.0.0.5,10.0.0.6,17,94,0.80,0.20,WARNING,ALERT,Elevated Traffic (93 pps)
2026-01-22 20:06:25,10.0.0.5,10.0.0.6,17,104,0.80,0.20,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:06:26,10.0.0.5,10.0.0.6,17,99,0.75,0.25,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:06:28,10.0.0.5,10.0.0.6,17,91,0.75,0.25,WARNING,ALERT,Elevated Traffic (90 pps)
2026-01-22 20:06:28,10.0.0.5,10.0.0.6,17,107,0.70,0.30,WARNING,ALERT,Elevated Traffic (107 pps)
2026-01-22 20:06:29,10.0.0.5,10.0.0.6,17,99,0.75,0.25,WARNING,ALERT,Elevated Traffic (98 pps)
2026-01-22 20:06:31,10.0.0.5,10.0.0.6,17,97,0.75,0.25,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:06:31,10.0.0.5,10.0.0.6,17,103,0.75,0.25,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 20:06:35,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:36,10.0.0.5,10.0.0.6,17,102,0.70,0.30,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:06:37,10.0.0.5,10.0.0.6,17,100,0.70,0.30,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:06:38,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:39,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:06:40,10.0.0.5,10.0.0.6,17,97,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:06:41,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:42,10.0.0.5,10.0.0.6,17,102,0.70,0.30,WARNING,ALERT,Elevated Traffic (102 pps)
2026-01-22 20:06:43,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (99 pps)
2026-01-22 20:06:44,10.0.0.5,10.0.0.6,17,94,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:45,10.0.0.5,10.0.0.6,17,104,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:06:46,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:06:47,10.0.0.5,10.0.0.6,17,95,0.70,0.30,WARNING,ALERT,Elevated Traffic (94 pps)
2026-01-22 20:06:48,10.0.0.5,10.0.0.6,17,103,0.70,0.30,WARNING,ALERT,Elevated Traffic (103 pps)
2026-01-22 20:06:49,10.0.0.5,10.0.0.6,17,98,0.70,0.30,WARNING,ALERT,Elevated Traffic (97 pps)
2026-01-22 20:06:50,10.0.0.5,10.0.0.6,17,96,0.70,0.30,WARNING,ALERT,Elevated Traffic (95 pps)
2026-01-22 20:06:51,10.0.0.5,10.0.0.6,17,101,0.70,0.30,WARNING,ALERT,Elevated Traffic (101 pps)
2026-01-22 20:06:52,10.0.0.5,10.0.0.6,17,99,0.70,0.30,WARNING,ALERT,Elevated Traffic (98 pps)
